amplified_author_handle,in_member_list,total_inbound_retweets,unique_amplifier_count,unique_amplified_posts,top_amplifier_handle,top_amplifier_count,top_amplifier_share,amplification_hhi,repeat_crew_overlap,median_first_retweet_lag_sec,fastest_amplifier_handle,cross_component_reach,within_15m_inbound,within_60m_inbound,top_first_retweeter_handle,top_first_retweeter_count,captured_role_mix,amplification_score
TweeetsOfDogs,False,1,1,1,dinoskonstantin,1,1.0,1.0,0.0,18884,dinoskonstantin,1,1,1,dinoskonstantin,1,amplifier_suspect:1.00,28.3178
Tyson_Ward24,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,807,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
USAmbassadorGR,False,1,1,1,Myrtilo01,1,1.0,1.0,0.0,17704,Myrtilo01,1,1,1,Myrtilo01,1,media_business:1.00,28.3178
Underwood_DC,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1219,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
V2k3lc0oxa7vxSi,False,1,1,1,DDeppied,1,1.0,1.0,0.0,38899,DDeppied,1,1,1,DDeppied,1,mixed_behavior:1.00,28.3178
VJwyZILzcYJ3s4L,False,1,1,1,galex1908,1,1.0,1.0,0.0,328,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
Vasili_Lekkas,False,1,1,1,Jan__Sobieski,1,1.0,1.0,0.0,40,Jan__Sobieski,1,1,1,Jan__Sobieski,1,source_hub:1.00,28.3178
Vasilis_V82,False,1,1,1,46spiros,1,1.0,1.0,0.0,26615,46spiros,1,1,1,46spiros,1,amplifier_suspect:1.00,28.3178
Vassi56937,False,1,1,1,MKioulafa,1,1.0,1.0,0.0,6274,MKioulafa,1,1,1,MKioulafa,1,mixed_behavior:1.00,28.3178
VassoK1983,False,1,1,1,G4Heron,1,1.0,1.0,0.0,26543,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
Vinod_r108,False,1,1,1,dinoskonstantin,1,1.0,1.0,0.0,65741,dinoskonstantin,1,1,1,dinoskonstantin,1,amplifier_suspect:1.00,28.3178
WassonWatch,False,1,1,1,PitSpencer,1,1.0,1.0,0.0,75962,PitSpencer,1,1,1,PitSpencer,1,amplifier_suspect:1.00,28.3178
WizdoctorV,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,32249,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
WolfofX,False,1,1,1,ABCHeckles,1,1.0,1.0,0.0,65986,ABCHeckles,1,1,1,ABCHeckles,1,amplifier_suspect:1.00,28.3178
XaLaRa_Se_Lew,False,1,1,1,Jan__Sobieski,1,1.0,1.0,0.0,77777,Jan__Sobieski,1,1,1,Jan__Sobieski,1,source_hub:1.00,28.3178
XmLdl,False,1,1,1,AgelisDimitris,1,1.0,1.0,0.0,250,AgelisDimitris,1,1,1,AgelisDimitris,1,mixed_behavior:1.00,28.3178
XrhstosVas,False,1,1,1,anasiropiastos,1,1.0,1.0,0.0,9654,anasiropiastos,1,1,1,anasiropiastos,1,retail_user:1.00,28.3178
XristinaP81,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,81078,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
Yam_Nivek,False,1,1,1,silaserafim,1,1.0,1.0,0.0,76667,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
YannisKaramits,False,1,1,1,xariszak2,1,1.0,1.0,0.0,37917,xariszak2,1,1,1,xariszak2,1,amplifier_suspect:1.00,28.3178
YiannisBavelas,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,1787,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
YiannisYiannis8,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,46830,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
YisraelOfficial,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,44390,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
Ypsilantistz,False,1,1,1,MariaDecokeke,1,1.0,1.0,0.0,4579,MariaDecokeke,1,1,1,MariaDecokeke,1,media_business:1.00,28.3178
ZelenskyyUa,False,1,1,1,MKioulafa,1,1.0,1.0,0.0,24285,MKioulafa,1,1,1,MKioulafa,1,mixed_behavior:1.00,28.3178
ZervasNikolaos,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,696,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
_DS099,False,1,1,1,Xeniaxe19580370,1,1.0,1.0,0.0,13814,Xeniaxe19580370,1,1,1,Xeniaxe19580370,1,amplifier_suspect:1.00,28.3178
_theoulis,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,1552,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
adieksodosnews,False,1,1,1,galex1908,1,1.0,1.0,0.0,140,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
aeisixtir,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,2378,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
aggelosspiros,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,14804,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
aitheriaV,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,26687,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
akafaceUS,False,1,1,1,teo_ntaleki,1,1.0,1.0,0.0,31574,teo_ntaleki,1,1,1,teo_ntaleki,1,amplifier_suspect:1.00,28.3178
alanfryermedia,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,99970,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
allenanalysis,False,1,1,1,silaserafim,1,1.0,1.0,0.0,15974,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
amyjohsonwh,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,87534,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
andreas_nigbur,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,63432,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
angelikinkm,False,1,1,1,xeniakan21,1,1.0,1.0,0.0,13392,xeniakan21,1,1,1,xeniakan21,1,amplifier_suspect:1.00,28.3178
angelikitsakani,True,1,1,1,sinakatsarou,1,1.0,1.0,0.0,14636,sinakatsarou,1,1,1,sinakatsarou,1,mixed_behavior:1.00,28.3178
annamlulis,False,1,1,1,Aaagiiisss,1,1.0,1.0,0.0,87442,Aaagiiisss,1,1,1,Aaagiiisss,1,amplifier_suspect:1.00,28.3178
antarasfg,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,42922,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
arhontiadervou1,False,1,1,1,galex1908,1,1.0,1.0,0.0,2128,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
arikar70,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,1500,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
arisrevolution1,False,1,1,1,vythos70,1,1.0,1.0,0.0,26,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
aristhetop,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,81324,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
atairiastos,False,1,1,1,nickthegreek5,1,1.0,1.0,0.0,6293,nickthegreek5,1,1,1,nickthegreek5,1,media_business:1.00,28.3178
athletiko_gr,False,1,1,1,galex1908,1,1.0,1.0,0.0,1274,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
avgias,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,273,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
babasi_pa,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,73891,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
babis777,False,1,1,1,ThanosTzimeros,1,1.0,1.0,0.0,39690,ThanosTzimeros,1,1,1,ThanosTzimeros,1,media_business:1.00,28.3178
baccheuo,False,1,1,1,lafillemalgard1,1,1.0,1.0,0.0,11691,lafillemalgard1,1,1,1,lafillemalgard1,1,mixed_behavior:1.00,28.3178
barjoker7,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,135,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
bballmaniacs_,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,21652,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
bessy_saxoni,False,1,1,1,galex1908,1,1.0,1.0,0.0,4621,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
biggie_greens,False,1,1,1,le1li,1,1.0,1.0,0.0,18498,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
bobidion,True,1,1,1,paliakaravana59,1,1.0,1.0,0.0,3701,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
brockpierson,False,1,1,1,klikr,1,1.0,1.0,0.0,10412,klikr,1,1,1,klikr,1,mixed_behavior:1.00,28.3178
bruidsjonker_1,False,1,1,1,giannMak,1,1.0,1.0,0.0,15381,giannMak,1,1,1,giannMak,1,mixed_behavior:1.00,28.3178
cbonneauimages,False,1,1,1,parodynews,1,1.0,1.0,0.0,35975,parodynews,1,1,1,parodynews,1,media_business:1.00,28.3178
chacakhan,False,1,1,1,Briassulis,1,1.0,1.0,0.0,8162,Briassulis,1,1,1,Briassulis,1,mixed_behavior:1.00,28.3178
chariskours,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,2705,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
chr90688,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,596,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
cindy19855,False,1,1,1,G4Heron,1,1.0,1.0,0.0,8816,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
cleo_512,False,1,1,1,sinakatsarou,1,1.0,1.0,0.0,13702,sinakatsarou,1,1,1,sinakatsarou,1,mixed_behavior:1.00,28.3178
csynnefo,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,32604,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
cturnbull1968,False,1,1,1,silaserafim,1,1.0,1.0,0.0,23094,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
cutestmaja,False,1,1,1,vythos70,1,1.0,1.0,0.0,100264,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
d_asimina,False,1,1,1,G4Heron,1,1.0,1.0,0.0,479,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
daaaathrill,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,203,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
daily_romania,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,29921,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
daskalosakis,False,1,1,1,vythos70,1,1.0,1.0,0.0,1120,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
david_arcano,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,69055,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
dejanirasilveir,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,7465,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
dentinpaleuo,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,235,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
diol2n,False,1,1,1,RockRock222555,1,1.0,1.0,0.0,198053,RockRock222555,1,1,1,RockRock222555,1,mixed_behavior:1.00,28.3178
donbasilioplus,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,31527,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
doukas_v,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,1921,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
drandakis,False,1,1,1,AnAthenianToLDN,1,1.0,1.0,0.0,11844,AnAthenianToLDN,1,1,1,AnAthenianToLDN,1,media_business:1.00,28.3178
dynLBfd1qCDivww,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,589,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
eduardomenoni,False,1,1,1,nickthegreek5,1,1.0,1.0,0.0,114207,nickthegreek5,1,1,1,nickthegreek5,1,media_business:1.00,28.3178
eelha0,False,1,1,1,vythos70,1,1.0,1.0,0.0,88477,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
eirini_georgia,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,35468,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
elikowaz,False,1,1,1,parodynews,1,1.0,1.0,0.0,36695,parodynews,1,1,1,parodynews,1,media_business:1.00,28.3178
elinampounia,False,1,1,1,MasenkaMm230158,1,1.0,1.0,0.0,10680,MasenkaMm230158,1,1,1,MasenkaMm230158,1,amplifier_suspect:1.00,28.3178
elivasilopoulou,True,1,1,1,angelikitsakani,1,1.0,1.0,0.0,14834,angelikitsakani,1,1,1,angelikitsakani,1,amplifier_suspect:1.00,28.3178
ellis1_david,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,12326,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
elpinaki,False,1,1,1,galex1908,1,1.0,1.0,0.0,4650,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
eltaniets,False,1,1,1,nickthegreek5,1,1.0,1.0,0.0,96,nickthegreek5,1,1,1,nickthegreek5,1,media_business:1.00,28.3178
epan_e_kinisi,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,22180,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
ertnewsofficial,False,1,1,1,galex1908,1,1.0,1.0,0.0,190,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
estetikos5,False,1,1,1,RockRock222555,1,1.0,1.0,0.0,47491,RockRock222555,1,1,1,RockRock222555,1,mixed_behavior:1.00,28.3178
etinHelvetiaEgo,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,42499,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
evaggeliaaa___,False,1,1,1,le1li,1,1.0,1.0,0.0,9174,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
ferminadas85,False,1,1,1,MasenkaMm230158,1,1.0,1.0,0.0,98744,MasenkaMm230158,1,1,1,MasenkaMm230158,1,amplifier_suspect:1.00,28.3178
ff58cc21c532471,False,1,1,1,le1li,1,1.0,1.0,0.0,9260,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
franzbecchi,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,83354,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
front_ukrainian,False,1,1,1,kokkoriss,1,1.0,1.0,0.0,945,kokkoriss,1,1,1,kokkoriss,1,amplifier_suspect:1.00,28.3178
geertwilderspvv,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,30326,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
gianakgg,False,1,1,1,vythos70,1,1.0,1.0,0.0,3761,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
gounatos,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,2325,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
gp96_3,True,1,1,1,economi94461498,1,1.0,1.0,0.0,14648,economi94461498,1,1,1,economi94461498,1,amplifier_suspect:1.00,28.3178
guindigo2,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,115,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
hackervnzl,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,147284,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
hahussain,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,72563,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
historyinmemes,False,1,1,1,46spiros,1,1.0,1.0,0.0,6203,46spiros,1,1,1,46spiros,1,amplifier_suspect:1.00,28.3178
hmardiris,False,1,1,1,klikr,1,1.0,1.0,0.0,11845,klikr,1,1,1,klikr,1,mixed_behavior:1.00,28.3178
honordetigre,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,79881,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
ifastk,False,1,1,1,G4Heron,1,1.0,1.0,0.0,56006,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
ilpupazzo33,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,2614,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
imideht,False,1,1,1,Briassulis,1,1.0,1.0,0.0,8391,Briassulis,1,1,1,Briassulis,1,mixed_behavior:1.00,28.3178
in_gr,False,1,1,1,K_Sav215,1,1.0,1.0,0.0,1850,K_Sav215,1,1,1,K_Sav215,1,mixed_behavior:1.00,28.3178
irinik59158436,False,1,1,1,ABCHeckles,1,1.0,1.0,0.0,30522,ABCHeckles,1,1,1,ABCHeckles,1,amplifier_suspect:1.00,28.3178
israelnewspulse,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,50398,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
its_The_Dr,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,76214,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
itsme_urstruly,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,125178,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
iwanonotsj,False,1,1,1,nickthegreek5,1,1.0,1.0,0.0,3358,nickthegreek5,1,1,1,nickthegreek5,1,media_business:1.00,28.3178
jaeraladraosz,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,30946,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
janninereid1,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,85439,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
jeffjarvis,False,1,1,1,silaserafim,1,1.0,1.0,0.0,18849,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
jhaboush,False,1,1,1,chrysib11,1,1.0,1.0,0.0,14521,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:1.00,28.3178
jihadwatchRS,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,75833,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
jimmyrodis,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,18329,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
jvoula777,False,1,1,1,steiger_st28082,1,1.0,1.0,0.0,1995,steiger_st28082,1,1,1,steiger_st28082,1,retail_user:1.00,28.3178
k_oppenheimer,False,1,1,1,giannMak,1,1.0,1.0,0.0,63461,giannMak,1,1,1,giannMak,1,mixed_behavior:1.00,28.3178
kadonkey,False,1,1,1,Loxagos_Mark,1,1.0,1.0,0.0,23660,Loxagos_Mark,1,1,1,Loxagos_Mark,1,media_business:1.00,28.3178
kafros_o,False,1,1,1,AgelisDimitris,1,1.0,1.0,0.0,31310,AgelisDimitris,1,1,1,AgelisDimitris,1,mixed_behavior:1.00,28.3178
kalo_ypno,False,1,1,1,chrysib11,1,1.0,1.0,0.0,18969,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:1.00,28.3178
kanekos69,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,34272,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
kimbokobe,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,401,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
klikr,True,1,1,1,AnAthenianToLDN,1,1.0,1.0,0.0,1564,AnAthenianToLDN,1,1,1,AnAthenianToLDN,1,media_business:1.00,28.3178
knowthys_lf,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,20763,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
knox_fort,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,23661,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
koinonou,False,1,1,1,giannMak,1,1.0,1.0,0.0,3318,giannMak,1,1,1,giannMak,1,mixed_behavior:1.00,28.3178
konstadina_4,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,417,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
konstructivizm,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,50452,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
kontologis,True,1,1,1,QuercusLg,1,1.0,1.0,0.0,23037,QuercusLg,1,1,1,QuercusLg,1,retail_user:1.00,28.3178
koolnewsgr,False,1,1,1,le1li,1,1.0,1.0,0.0,26686,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
kosmasharismas,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,46597342,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
kourialos,False,1,1,1,vythos70,1,1.0,1.0,0.0,98627,vythos70,1,1,1,vythos70,1,mixed_behavior:1.00,28.3178
la_france_sur_x,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,22349,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
le_tavernier1,False,1,1,1,xeniakan21,1,1.0,1.0,0.0,43439,xeniakan21,1,1,1,xeniakan21,1,amplifier_suspect:1.00,28.3178
lechochretien,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,23273,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
letamasaouti,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,1062,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
liamcunningham1,False,1,1,1,chrysib11,1,1.0,1.0,0.0,6238,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:1.00,28.3178
liarda56,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,986,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
lolalo24,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1145,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
loveepls,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,35084,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
lucyshow11,False,1,1,1,johnblandos,1,1.0,1.0,0.0,107580,johnblandos,1,1,1,johnblandos,1,mixed_behavior:1.00,28.3178
m_floger,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,46071,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
magyarpeterMP,False,1,1,1,BananaJoeReload,1,1.0,1.0,0.0,133878,BananaJoeReload,1,1,1,BananaJoeReload,1,mixed_behavior:1.00,28.3178
majrour98541,False,1,1,1,nickthegreek5,1,1.0,1.0,0.0,22944,nickthegreek5,1,1,1,nickthegreek5,1,media_business:1.00,28.3178
makdrou,False,1,1,1,Briassulis,1,1.0,1.0,0.0,12720,Briassulis,1,1,1,Briassulis,1,mixed_behavior:1.00,28.3178
makisv1,False,1,1,1,silaserafim,1,1.0,1.0,0.0,27695,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
mara_vadim,False,1,1,1,Theodoros674021,1,1.0,1.0,0.0,4976,Theodoros674021,1,1,1,Theodoros674021,1,amplifier_suspect:1.00,28.3178
maria_papmari,False,1,1,1,le1li,1,1.0,1.0,0.0,111359,le1li,1,1,1,le1li,1,amplifier_suspect:1.00,28.3178
martinvars,False,1,1,1,parodynews,1,1.0,1.0,0.0,1204,parodynews,1,1,1,parodynews,1,media_business:1.00,28.3178
marychania4,False,1,1,1,galex1908,1,1.0,1.0,0.0,1924,galex1908,1,1,1,galex1908,1,amplifier_suspect:1.00,28.3178
matteomarkoni,False,1,1,1,GiotaPapapetrou,1,1.0,1.0,0.0,6183,GiotaPapapetrou,1,1,1,GiotaPapapetrou,1,retail_user:1.00,28.3178
maxi_8000_,False,1,1,1,G4Heron,1,1.0,1.0,0.0,113,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
maya_goldin,False,1,1,1,NikosVsdl8,1,1.0,1.0,0.0,52981,NikosVsdl8,1,1,1,NikosVsdl8,1,amplifier_suspect:1.00,28.3178
melambus,True,1,1,1,cavodoro,1,1.0,1.0,0.0,10060,cavodoro,1,1,1,cavodoro,1,amplifier_suspect:1.00,28.3178
michaeldickson,False,1,1,1,unico11226,1,1.0,1.0,0.0,48104,unico11226,1,1,1,unico11226,1,retail_user:1.00,28.3178
michaeldweiss,False,1,1,1,SagamoreMount,1,1.0,1.0,0.0,4927,SagamoreMount,1,1,1,SagamoreMount,1,mixed_behavior:1.00,28.3178
michaelkatrinis,False,1,1,1,silaserafim,1,1.0,1.0,0.0,35155,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
michell29537821,False,1,1,1,QuercusLg,1,1.0,1.0,0.0,18472,QuercusLg,1,1,1,QuercusLg,1,retail_user:1.00,28.3178
mishtal,False,1,1,1,chrysib11,1,1.0,1.0,0.0,34379,chrysib11,1,1,1,chrysib11,1,amplifier_suspect:1.00,28.3178
missvasileiou,False,1,1,1,G4Heron,1,1.0,1.0,0.0,84423,G4Heron,1,1,1,G4Heron,1,media_business:1.00,28.3178
mitsomanolis,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,152,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
mm_professork,False,1,1,1,aggelikiME25,1,1.0,1.0,0.0,1109,aggelikiME25,1,1,1,aggelikiME25,1,mixed_behavior:1.00,28.3178
mounoskylo,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,38094,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
mpokotas,False,1,1,1,46spiros,1,1.0,1.0,0.0,13079,46spiros,1,1,1,46spiros,1,amplifier_suspect:1.00,28.3178
mubeitech,False,1,1,1,paliakaravana59,1,1.0,1.0,0.0,82087,paliakaravana59,1,1,1,paliakaravana59,1,amplifier_suspect:1.00,28.3178
ncole_r,False,1,1,1,Anthology2026,1,1.0,1.0,0.0,89673,Anthology2026,1,1,1,Anthology2026,1,retail_user:1.00,28.3178
newrepublic,False,1,1,1,silaserafim,1,1.0,1.0,0.0,29687,silaserafim,1,1,1,silaserafim,1,media_business:1.00,28.3178
